"","region","MMWR.Year","MMWR.Week","Week.End.Date","State.Cases.Current.Week","All.Cases.Current.Week","All.Cases.Cum.Week","Total.Cases.Year"
"4893","tennessee",2015,6,"2015-02-14",NA,NA,93,189
"4894","tennessee",2015,7,"2015-02-21",NA,2,98,189
"4895","tennessee",2015,8,"2015-02-28",NA,1,105,189
"4896","tennessee",2015,9,"2015-03-07",NA,4,110,189
"4897","tennessee",2015,10,"2015-03-14",NA,NA,115,189
"4898","tennessee",2015,11,"2015-03-21",NA,NA,138,189
"4899","tennessee",2015,12,"2015-03-28",NA,1,141,189
"4900","tennessee",2015,13,"2015-04-04",NA,NA,141,189
"4901","tennessee",2015,14,"2015-04-11",NA,3,144,189
"4902","tennessee",2015,15,"2015-04-18",NA,1,145,189
"4903","tennessee",2015,16,"2015-04-25",NA,1,146,189
"4904","tennessee",2015,17,"2015-05-02",NA,NA,146,189
"4905","tennessee",2015,18,"2015-05-09",NA,3,165,189
"4906","tennessee",2015,19,"2015-05-16",NA,NA,171,189
"4907","tennessee",2015,20,"2015-05-23",NA,1,172,189
"4908","tennessee",2015,21,"2015-05-30",NA,2,173,189
"4909","tennessee",2015,22,"2015-06-06",NA,NA,173,189
"4910","tennessee",2015,23,"2015-06-13",NA,NA,174,189
"4911","tennessee",2015,24,"2015-06-20",NA,1,175,189
"4912","tennessee",2015,25,"2015-06-27",NA,NA,177,189
"4913","tennessee",2015,26,"2015-07-04",NA,NA,177,189
"4914","tennessee",2015,27,"2015-07-11",NA,NA,179,189
"4915","tennessee",2015,28,"2015-07-18",NA,NA,178,189
"4916","tennessee",2015,29,"2015-07-25",NA,1,181,189
"4917","tennessee",2015,30,"2015-08-01",NA,NA,181,189
"4918","tennessee",2015,31,"2015-08-08",NA,1,183,189
"4919","tennessee",2015,32,"2015-08-15",NA,NA,184,189
"4920","tennessee",2015,33,"2015-08-22",NA,NA,185,189
"4921","tennessee",2015,34,"2015-08-29",NA,2,187,189
"4922","tennessee",2015,35,"2015-09-05",NA,NA,187,189
"4923","tennessee",2015,36,"2015-09-12",NA,NA,188,189
"4924","tennessee",2015,37,"2015-09-19",NA,NA,189,189
"4925","tennessee",2015,38,"2015-09-26",NA,NA,189,189
"4926","tennessee",2015,39,"2015-10-03",NA,NA,189,189
"4927","tennessee",2015,40,"2015-10-10",NA,NA,189,189
"4928","tennessee",2015,41,"2015-10-17",NA,NA,189,189
"4929","tennessee",2015,42,"2015-10-24",NA,NA,189,189
"4930","tennessee",2015,43,"2015-10-31",NA,NA,189,189
"4931","tennessee",2015,44,"2015-11-07",NA,NA,189,189
"4932","tennessee",2015,45,"2015-11-14",NA,NA,189,189
"4933","tennessee",2015,46,"2015-11-21",NA,NA,189,189
"4934","tennessee",2015,47,"2015-11-28",NA,NA,188,189
"4935","tennessee",2015,48,"2015-12-05",NA,NA,188,189
"4936","tennessee",2015,49,"2015-12-12",NA,NA,188,189
"4937","tennessee",2015,50,"2015-12-19",NA,NA,188,189
"4938","tennessee",2015,51,"2015-12-26",NA,1,189,189
"4939","tennessee",2015,52,"2016-01-02",NA,NA,189,189
"4940","texas",2015,1,"2015-01-10",NA,1,1,189
"4941","texas",2015,2,"2015-01-17",NA,NA,3,189
"4942","texas",2015,3,"2015-01-24",NA,1,9,189
"4943","texas",2015,4,"2015-01-31",1,12,55,189
"4944","texas",2015,5,"2015-02-07",NA,6,91,189
"4945","texas",2015,6,"2015-02-14",NA,NA,93,189
"4946","texas",2015,7,"2015-02-21",NA,2,98,189
"4947","texas",2015,8,"2015-02-28",NA,1,105,189
"4948","texas",2015,9,"2015-03-07",NA,4,110,189
"4949","texas",2015,10,"2015-03-14",NA,NA,115,189
"4950","texas",2015,11,"2015-03-21",NA,NA,138,189
"4951","texas",2015,12,"2015-03-28",NA,1,141,189
"4952","texas",2015,13,"2015-04-04",NA,NA,141,189
"4953","texas",2015,14,"2015-04-11",NA,3,144,189
"4954","texas",2015,15,"2015-04-18",NA,1,145,189
"4955","texas",2015,16,"2015-04-25",NA,1,146,189
"4956","texas",2015,17,"2015-05-02",NA,NA,146,189
"4957","texas",2015,18,"2015-05-09",NA,3,165,189
"4958","texas",2015,19,"2015-05-16",NA,NA,171,189
"4959","texas",2015,20,"2015-05-23",NA,1,172,189
"4960","texas",2015,21,"2015-05-30",NA,2,173,189
"4961","texas",2015,22,"2015-06-06",NA,NA,173,189
"4962","texas",2015,23,"2015-06-13",NA,NA,174,189
"4963","texas",2015,24,"2015-06-20",NA,1,175,189
"4964","texas",2015,25,"2015-06-27",NA,NA,177,189
"4965","texas",2015,26,"2015-07-04",NA,NA,177,189
"4966","texas",2015,27,"2015-07-11",NA,NA,179,189
"4967","texas",2015,28,"2015-07-18",NA,NA,178,189
"4968","texas",2015,29,"2015-07-25",NA,1,181,189
"4969","texas",2015,30,"2015-08-01",NA,NA,181,189
"4970","texas",2015,31,"2015-08-08",NA,1,183,189
"4971","texas",2015,32,"2015-08-15",NA,NA,184,189
"4972","texas",2015,33,"2015-08-22",NA,NA,185,189
"4973","texas",2015,34,"2015-08-29",NA,2,187,189
"4974","texas",2015,35,"2015-09-05",NA,NA,187,189
"4975","texas",2015,36,"2015-09-12",NA,NA,188,189
"4976","texas",2015,37,"2015-09-19",NA,NA,189,189
"4977","texas",2015,38,"2015-09-26",NA,NA,189,189
"4978","texas",2015,39,"2015-10-03",NA,NA,189,189
"4979","texas",2015,40,"2015-10-10",NA,NA,189,189
"4980","texas",2015,41,"2015-10-17",NA,NA,189,189
"4981","texas",2015,42,"2015-10-24",NA,NA,189,189
"4982","texas",2015,43,"2015-10-31",NA,NA,189,189
"4983","texas",2015,44,"2015-11-07",NA,NA,189,189
"4984","texas",2015,45,"2015-11-14",NA,NA,189,189
"4985","texas",2015,46,"2015-11-21",NA,NA,189,189
"4986","texas",2015,47,"2015-11-28",NA,NA,188,189
"4987","texas",2015,48,"2015-12-05",NA,NA,188,189
"4988","texas",2015,49,"2015-12-12",NA,NA,188,189
"4989","texas",2015,50,"2015-12-19",NA,NA,188,189
"4990","texas",2015,51,"2015-12-26",NA,1,189,189
"4991","texas",2015,52,"2016-01-02",NA,NA,189,189
"4992","utah",2015,1,"2015-01-10",NA,1,1,189
"4993","utah",2015,2,"2015-01-17",NA,NA,3,189
"4994","utah",2015,3,"2015-01-24",NA,1,9,189
"4995","utah",2015,4,"2015-01-31",NA,12,55,189
"4996","utah",2015,5,"2015-02-07",NA,6,91,189
"4997","utah",2015,6,"2015-02-14",NA,NA,93,189
"4998","utah",2015,7,"2015-02-21",NA,2,98,189
"4999","utah",2015,8,"2015-02-28",NA,1,105,189
"5000","utah",2015,9,"2015-03-07",NA,4,110,189
"5001","utah",2015,10,"2015-03-14",NA,NA,115,189
"5002","utah",2015,11,"2015-03-21",NA,NA,138,189
"5003","utah",2015,12,"2015-03-28",NA,1,141,189
"5004","utah",2015,13,"2015-04-04",NA,NA,141,189
"5005","utah",2015,14,"2015-04-11",NA,3,144,189
"5006","utah",2015,15,"2015-04-18",NA,1,145,189
"5007","utah",2015,16,"2015-04-25",NA,1,146,189
"5008","utah",2015,17,"2015-05-02",NA,NA,146,189
"5009","utah",2015,18,"2015-05-09",NA,3,165,189
"5010","utah",2015,19,"2015-05-16",NA,NA,171,189
"5011","utah",2015,20,"2015-05-23",NA,1,172,189
"5012","utah",2015,21,"2015-05-30",NA,2,173,189
"5013","utah",2015,22,"2015-06-06",NA,NA,173,189
"5014","utah",2015,23,"2015-06-13",NA,NA,174,189
"5015","utah",2015,24,"2015-06-20",NA,1,175,189
"5016","utah",2015,25,"2015-06-27",NA,NA,177,189
"5017","utah",2015,26,"2015-07-04",NA,NA,177,189
"5018","utah",2015,27,"2015-07-11",NA,NA,179,189
"5019","utah",2015,28,"2015-07-18",NA,NA,178,189
"5020","utah",2015,29,"2015-07-25",NA,1,181,189
"5021","utah",2015,30,"2015-08-01",NA,NA,181,189
"5022","utah",2015,31,"2015-08-08",NA,1,183,189
"5023","utah",2015,32,"2015-08-15",NA,NA,184,189
"5024","utah",2015,33,"2015-08-22",NA,NA,185,189
"5025","utah",2015,34,"2015-08-29",NA,2,187,189
"5026","utah",2015,35,"2015-09-05",NA,NA,187,189
"5027","utah",2015,36,"2015-09-12",NA,NA,188,189
"5028","utah",2015,37,"2015-09-19",NA,NA,189,189
"5029","utah",2015,38,"2015-09-26",NA,NA,189,189
"5030","utah",2015,39,"2015-10-03",NA,NA,189,189
"5031","utah",2015,40,"2015-10-10",NA,NA,189,189
"5032","utah",2015,41,"2015-10-17",NA,NA,189,189
"5033","utah",2015,42,"2015-10-24",NA,NA,189,189
"5034","utah",2015,43,"2015-10-31",NA,NA,189,189
"5035","utah",2015,44,"2015-11-07",NA,NA,189,189
"5036","utah",2015,45,"2015-11-14",NA,NA,189,189
"5037","utah",2015,46,"2015-11-21",NA,NA,189,189
"5038","utah",2015,47,"2015-11-28",NA,NA,188,189
"5039","utah",2015,48,"2015-12-05",NA,NA,188,189
"5040","utah",2015,49,"2015-12-12",NA,NA,188,189
"5041","utah",2015,50,"2015-12-19",NA,NA,188,189
"5042","utah",2015,51,"2015-12-26",NA,1,189,189
"5043","utah",2015,52,"2016-01-02",NA,NA,189,189
"5044","vermont",2015,1,"2015-01-10",NA,1,1,189
"5045","vermont",2015,2,"2015-01-17",NA,NA,3,189
"5046","vermont",2015,3,"2015-01-24",NA,1,9,189
"5047","vermont",2015,4,"2015-01-31",NA,12,55,189
"5048","vermont",2015,5,"2015-02-07",NA,6,91,189
"5049","vermont",2015,6,"2015-02-14",NA,NA,93,189
"5050","vermont",2015,7,"2015-02-21",NA,2,98,189
"5051","vermont",2015,8,"2015-02-28",NA,1,105,189
"5052","vermont",2015,9,"2015-03-07",NA,4,110,189
"5053","vermont",2015,10,"2015-03-14",NA,NA,115,189
"5054","vermont",2015,11,"2015-03-21",NA,NA,138,189
"5055","vermont",2015,12,"2015-03-28",NA,1,141,189
"5056","vermont",2015,13,"2015-04-04",NA,NA,141,189
"5057","vermont",2015,14,"2015-04-11",NA,3,144,189
"5058","vermont",2015,15,"2015-04-18",NA,1,145,189
"5059","vermont",2015,16,"2015-04-25",NA,1,146,189
"5060","vermont",2015,17,"2015-05-02",NA,NA,146,189
"5061","vermont",2015,18,"2015-05-09",NA,3,165,189
"5062","vermont",2015,19,"2015-05-16",NA,NA,171,189
"5063","vermont",2015,20,"2015-05-23",NA,1,172,189
"5064","vermont",2015,21,"2015-05-30",NA,2,173,189
"5065","vermont",2015,22,"2015-06-06",NA,NA,173,189
"5066","vermont",2015,23,"2015-06-13",NA,NA,174,189
"5067","vermont",2015,24,"2015-06-20",NA,1,175,189
"5068","vermont",2015,25,"2015-06-27",NA,NA,177,189
"5069","vermont",2015,26,"2015-07-04",NA,NA,177,189
"5070","vermont",2015,27,"2015-07-11",NA,NA,179,189
"5071","vermont",2015,28,"2015-07-18",NA,NA,178,189
"5072","vermont",2015,29,"2015-07-25",NA,1,181,189
"5073","vermont",2015,30,"2015-08-01",NA,NA,181,189
"5074","vermont",2015,31,"2015-08-08",NA,1,183,189
"5075","vermont",2015,32,"2015-08-15",NA,NA,184,189
"5076","vermont",2015,33,"2015-08-22",NA,NA,185,189
"5077","vermont",2015,34,"2015-08-29",NA,2,187,189
"5078","vermont",2015,35,"2015-09-05",NA,NA,187,189
"5079","vermont",2015,36,"2015-09-12",NA,NA,188,189
"5080","vermont",2015,37,"2015-09-19",NA,NA,189,189
"5081","vermont",2015,38,"2015-09-26",NA,NA,189,189
"5082","vermont",2015,39,"2015-10-03",NA,NA,189,189
"5083","vermont",2015,40,"2015-10-10",NA,NA,189,189
"5084","vermont",2015,41,"2015-10-17",NA,NA,189,189
"5085","vermont",2015,42,"2015-10-24",NA,NA,189,189
"5086","vermont",2015,43,"2015-10-31",NA,NA,189,189
"5087","vermont",2015,44,"2015-11-07",NA,NA,189,189
"5088","vermont",2015,45,"2015-11-14",NA,NA,189,189
"5089","vermont",2015,46,"2015-11-21",NA,NA,189,189
"5090","vermont",2015,47,"2015-11-28",NA,NA,188,189
"5091","vermont",2015,48,"2015-12-05",NA,NA,188,189
"5092","vermont",2015,49,"2015-12-12",NA,NA,188,189
"5093","vermont",2015,50,"2015-12-19",NA,NA,188,189
"5094","vermont",2015,51,"2015-12-26",NA,1,189,189
"5095","vermont",2015,52,"2016-01-02",NA,NA,189,189
"5096","virginia",2015,1,"2015-01-10",NA,1,1,189
"5097","virginia",2015,2,"2015-01-17",NA,NA,3,189
"5098","virginia",2015,3,"2015-01-24",NA,1,9,189
"5099","virginia",2015,4,"2015-01-31",NA,12,55,189
"5100","virginia",2015,5,"2015-02-07",NA,6,91,189
"5101","virginia",2015,6,"2015-02-14",NA,NA,93,189
"5102","virginia",2015,7,"2015-02-21",NA,2,98,189
"5103","virginia",2015,8,"2015-02-28",NA,1,105,189
"5104","virginia",2015,9,"2015-03-07",NA,4,110,189
"5105","virginia",2015,10,"2015-03-14",NA,NA,115,189
"5106","virginia",2015,11,"2015-03-21",NA,NA,138,189
"5107","virginia",2015,12,"2015-03-28",NA,1,141,189
"5108","virginia",2015,13,"2015-04-04",NA,NA,141,189
"5109","virginia",2015,14,"2015-04-11",NA,3,144,189
"5110","virginia",2015,15,"2015-04-18",NA,1,145,189
"5111","virginia",2015,16,"2015-04-25",NA,1,146,189
"5112","virginia",2015,17,"2015-05-02",NA,NA,146,189
"5113","virginia",2015,18,"2015-05-09",NA,3,165,189
"5114","virginia",2015,19,"2015-05-16",NA,NA,171,189
"5115","virginia",2015,20,"2015-05-23",NA,1,172,189
"5116","virginia",2015,21,"2015-05-30",NA,2,173,189
"5117","virginia",2015,22,"2015-06-06",NA,NA,173,189
"5118","virginia",2015,23,"2015-06-13",NA,NA,174,189
"5119","virginia",2015,24,"2015-06-20",NA,1,175,189
"5120","virginia",2015,25,"2015-06-27",NA,NA,177,189
"5121","virginia",2015,26,"2015-07-04",NA,NA,177,189
"5122","virginia",2015,27,"2015-07-11",NA,NA,179,189
"5123","virginia",2015,28,"2015-07-18",NA,NA,178,189
"5124","virginia",2015,29,"2015-07-25",NA,1,181,189
"5125","virginia",2015,30,"2015-08-01",NA,NA,181,189
"5126","virginia",2015,31,"2015-08-08",NA,1,183,189
"5127","virginia",2015,32,"2015-08-15",NA,NA,184,189
"5128","virginia",2015,33,"2015-08-22",NA,NA,185,189
"5129","virginia",2015,34,"2015-08-29",NA,2,187,189
"5130","virginia",2015,35,"2015-09-05",NA,NA,187,189
"5131","virginia",2015,36,"2015-09-12",NA,NA,188,189
"5132","virginia",2015,37,"2015-09-19",NA,NA,189,189
"5133","virginia",2015,38,"2015-09-26",NA,NA,189,189
"5134","virginia",2015,39,"2015-10-03",NA,NA,189,189
"5135","virginia",2015,40,"2015-10-10",NA,NA,189,189
"5136","virginia",2015,41,"2015-10-17",NA,NA,189,189
"5137","virginia",2015,42,"2015-10-24",NA,NA,189,189
"5138","virginia",2015,43,"2015-10-31",NA,NA,189,189
"5139","virginia",2015,44,"2015-11-07",NA,NA,189,189
"5140","virginia",2015,45,"2015-11-14",NA,NA,189,189
"5141","virginia",2015,46,"2015-11-21",NA,NA,189,189
"5142","virginia",2015,47,"2015-11-28",NA,NA,188,189
"5143","virginia",2015,48,"2015-12-05",NA,NA,188,189
"5144","virginia",2015,49,"2015-12-12",NA,NA,188,189
"5145","virginia",2015,50,"2015-12-19",NA,NA,188,189
"5146","virginia",2015,51,"2015-12-26",NA,1,189,189
"5147","virginia",2015,52,"2016-01-02",NA,NA,189,189
"5148","washington",2015,1,"2015-01-10",NA,1,1,189
"5149","washington",2015,2,"2015-01-17",NA,NA,3,189
"5150","washington",2015,3,"2015-01-24",NA,1,9,189
"5151","washington",2015,4,"2015-01-31",NA,12,55,189
"5152","washington",2015,5,"2015-02-07",NA,6,91,189
"5153","washington",2015,6,"2015-02-14",NA,NA,93,189
"5154","washington",2015,7,"2015-02-21",NA,2,98,189
"5155","washington",2015,8,"2015-02-28",NA,1,105,189
"5156","washington",2015,9,"2015-03-07",4,4,110,189
"5157","washington",2015,10,"2015-03-14",NA,NA,115,189
"5158","washington",2015,11,"2015-03-21",NA,NA,138,189
"5159","washington",2015,12,"2015-03-28",NA,1,141,189
"5160","washington",2015,13,"2015-04-04",NA,NA,141,189
"5161","washington",2015,14,"2015-04-11",3,3,144,189
"5162","washington",2015,15,"2015-04-18",NA,1,145,189
"5163","washington",2015,16,"2015-04-25",NA,1,146,189
"5164","washington",2015,17,"2015-05-02",NA,NA,146,189
"5165","washington",2015,18,"2015-05-09",NA,3,165,189
"5166","washington",2015,19,"2015-05-16",NA,NA,171,189
"5167","washington",2015,20,"2015-05-23",NA,1,172,189
"5168","washington",2015,21,"2015-05-30",2,2,173,189
"5169","washington",2015,22,"2015-06-06",NA,NA,173,189
"5170","washington",2015,23,"2015-06-13",NA,NA,174,189
"5171","washington",2015,24,"2015-06-20",NA,1,175,189
"5172","washington",2015,25,"2015-06-27",NA,NA,177,189
"5173","washington",2015,26,"2015-07-04",NA,NA,177,189
"5174","washington",2015,27,"2015-07-11",NA,NA,179,189
"5175","washington",2015,28,"2015-07-18",NA,NA,178,189
"5176","washington",2015,29,"2015-07-25",NA,1,181,189
"5177","washington",2015,30,"2015-08-01",NA,NA,181,189
"5178","washington",2015,31,"2015-08-08",NA,1,183,189
"5179","washington",2015,32,"2015-08-15",NA,NA,184,189
"5180","washington",2015,33,"2015-08-22",NA,NA,185,189
"5181","washington",2015,34,"2015-08-29",NA,2,187,189
"5182","washington",2015,35,"2015-09-05",NA,NA,187,189
"5183","washington",2015,36,"2015-09-12",NA,NA,188,189
"5184","washington",2015,37,"2015-09-19",NA,NA,189,189
"5185","washington",2015,38,"2015-09-26",NA,NA,189,189
"5186","washington",2015,39,"2015-10-03",NA,NA,189,189
"5187","washington",2015,40,"2015-10-10",NA,NA,189,189
"5188","washington",2015,41,"2015-10-17",NA,NA,189,189
"5189","washington",2015,42,"2015-10-24",NA,NA,189,189
"5190","washington",2015,43,"2015-10-31",NA,NA,189,189
"5191","washington",2015,44,"2015-11-07",NA,NA,189,189
"5192","washington",2015,45,"2015-11-14",NA,NA,189,189
"5193","washington",2015,46,"2015-11-21",NA,NA,189,189
"5194","washington",2015,47,"2015-11-28",NA,NA,188,189
"5195","washington",2015,48,"2015-12-05",NA,NA,188,189
"5196","washington",2015,49,"2015-12-12",NA,NA,188,189
"5197","washington",2015,50,"2015-12-19",NA,NA,188,189
"5198","washington",2015,51,"2015-12-26",1,1,189,189
"5199","washington",2015,52,"2016-01-02",NA,NA,189,189
"5200","west virginia",2015,1,"2015-01-10",NA,1,1,189
"5201","west virginia",2015,2,"2015-01-17",NA,NA,3,189
"5202","west virginia",2015,3,"2015-01-24",NA,1,9,189
"5203","west virginia",2015,4,"2015-01-31",NA,12,55,189
"5204","west virginia",2015,5,"2015-02-07",NA,6,91,189
"5205","west virginia",2015,6,"2015-02-14",NA,NA,93,189
"5206","west virginia",2015,7,"2015-02-21",NA,2,98,189
"5207","west virginia",2015,8,"2015-02-28",NA,1,105,189
"5208","west virginia",2015,9,"2015-03-07",NA,4,110,189
"5209","west virginia",2015,10,"2015-03-14",NA,NA,115,189
"5210","west virginia",2015,11,"2015-03-21",NA,NA,138,189
"5211","west virginia",2015,12,"2015-03-28",NA,1,141,189
"5212","west virginia",2015,13,"2015-04-04",NA,NA,141,189
"5213","west virginia",2015,14,"2015-04-11",NA,3,144,189
"5214","west virginia",2015,15,"2015-04-18",NA,1,145,189
"5215","west virginia",2015,16,"2015-04-25",NA,1,146,189
"5216","west virginia",2015,17,"2015-05-02",NA,NA,146,189
"5217","west virginia",2015,18,"2015-05-09",NA,3,165,189
"5218","west virginia",2015,19,"2015-05-16",NA,NA,171,189
"5219","west virginia",2015,20,"2015-05-23",NA,1,172,189
"5220","west virginia",2015,21,"2015-05-30",NA,2,173,189
"5221","west virginia",2015,22,"2015-06-06",NA,NA,173,189
"5222","west virginia",2015,23,"2015-06-13",NA,NA,174,189
"5223","west virginia",2015,24,"2015-06-20",NA,1,175,189
"5224","west virginia",2015,25,"2015-06-27",NA,NA,177,189
"5225","west virginia",2015,26,"2015-07-04",NA,NA,177,189
"5226","west virginia",2015,27,"2015-07-11",NA,NA,179,189
"5227","west virginia",2015,28,"2015-07-18",NA,NA,178,189
"5228","west virginia",2015,29,"2015-07-25",NA,1,181,189
"5229","west virginia",2015,30,"2015-08-01",NA,NA,181,189
"5230","west virginia",2015,31,"2015-08-08",NA,1,183,189
"5231","west virginia",2015,32,"2015-08-15",NA,NA,184,189
"5232","west virginia",2015,33,"2015-08-22",NA,NA,185,189
"5233","west virginia",2015,34,"2015-08-29",NA,2,187,189
"5234","west virginia",2015,35,"2015-09-05",NA,NA,187,189
"5235","west virginia",2015,36,"2015-09-12",NA,NA,188,189
"5236","west virginia",2015,37,"2015-09-19",NA,NA,189,189
"5237","west virginia",2015,38,"2015-09-26",NA,NA,189,189
"5238","west virginia",2015,39,"2015-10-03",NA,NA,189,189
"5239","west virginia",2015,40,"2015-10-10",NA,NA,189,189
"5240","west virginia",2015,41,"2015-10-17",NA,NA,189,189
"5241","west virginia",2015,42,"2015-10-24",NA,NA,189,189
"5242","west virginia",2015,43,"2015-10-31",NA,NA,189,189
"5243","west virginia",2015,44,"2015-11-07",NA,NA,189,189
"5244","west virginia",2015,45,"2015-11-14",NA,NA,189,189
"5245","west virginia",2015,46,"2015-11-21",NA,NA,189,189
"5246","west virginia",2015,47,"2015-11-28",NA,NA,188,189
"5247","west virginia",2015,48,"2015-12-05",NA,NA,188,189
"5248","west virginia",2015,49,"2015-12-12",NA,NA,188,189
"5249","west virginia",2015,50,"2015-12-19",NA,NA,188,189
"5250","west virginia",2015,51,"2015-12-26",NA,1,189,189
"5251","west virginia",2015,52,"2016-01-02",NA,NA,189,189
"5252","wisconsin",2015,1,"2015-01-10",NA,1,1,189
"5253","wisconsin",2015,2,"2015-01-17",NA,NA,3,189
"5254","wisconsin",2015,3,"2015-01-24",NA,1,9,189
"5255","wisconsin",2015,4,"2015-01-31",NA,12,55,189
"5256","wisconsin",2015,5,"2015-02-07",NA,6,91,189
"5257","wisconsin",2015,6,"2015-02-14",NA,NA,93,189
"5258","wisconsin",2015,7,"2015-02-21",NA,2,98,189
"5259","wisconsin",2015,8,"2015-02-28",NA,1,105,189
"5260","wisconsin",2015,9,"2015-03-07",NA,4,110,189
"5261","wisconsin",2015,10,"2015-03-14",NA,NA,115,189
"5262","wisconsin",2015,11,"2015-03-21",NA,NA,138,189
"5263","wisconsin",2015,12,"2015-03-28",NA,1,141,189
"5264","wisconsin",2015,13,"2015-04-04",NA,NA,141,189
"5265","wisconsin",2015,14,"2015-04-11",NA,3,144,189
"5266","wisconsin",2015,15,"2015-04-18",NA,1,145,189
"5267","wisconsin",2015,16,"2015-04-25",NA,1,146,189
"5268","wisconsin",2015,17,"2015-05-02",NA,NA,146,189
"5269","wisconsin",2015,18,"2015-05-09",NA,3,165,189
"5270","wisconsin",2015,19,"2015-05-16",NA,NA,171,189
"5271","wisconsin",2015,20,"2015-05-23",NA,1,172,189
"5272","wisconsin",2015,21,"2015-05-30",NA,2,173,189
"5273","wisconsin",2015,22,"2015-06-06",NA,NA,173,189
"5274","wisconsin",2015,23,"2015-06-13",NA,NA,174,189
"5275","wisconsin",2015,24,"2015-06-20",NA,1,175,189
"5276","wisconsin",2015,25,"2015-06-27",NA,NA,177,189
"5277","wisconsin",2015,26,"2015-07-04",NA,NA,177,189
"5278","wisconsin",2015,27,"2015-07-11",NA,NA,179,189
"5279","wisconsin",2015,28,"2015-07-18",NA,NA,178,189
"5280","wisconsin",2015,29,"2015-07-25",NA,1,181,189
"5281","wisconsin",2015,30,"2015-08-01",NA,NA,181,189
"5282","wisconsin",2015,31,"2015-08-08",NA,1,183,189
"5283","wisconsin",2015,32,"2015-08-15",NA,NA,184,189
"5284","wisconsin",2015,33,"2015-08-22",NA,NA,185,189
"5285","wisconsin",2015,34,"2015-08-29",NA,2,187,189
"5286","wisconsin",2015,35,"2015-09-05",NA,NA,187,189
"5287","wisconsin",2015,36,"2015-09-12",NA,NA,188,189
"5288","wisconsin",2015,37,"2015-09-19",NA,NA,189,189
"5289","wisconsin",2015,38,"2015-09-26",NA,NA,189,189
"5290","wisconsin",2015,39,"2015-10-03",NA,NA,189,189
"5291","wisconsin",2015,40,"2015-10-10",NA,NA,189,189
"5292","wisconsin",2015,41,"2015-10-17",NA,NA,189,189
"5293","wisconsin",2015,42,"2015-10-24",NA,NA,189,189
"5294","wisconsin",2015,43,"2015-10-31",NA,NA,189,189
"5295","wisconsin",2015,44,"2015-11-07",NA,NA,189,189
"5296","wisconsin",2015,45,"2015-11-14",NA,NA,189,189
